user_id,book_id,rating
762,3385,1.9
762,5201,4
762,6387,2.6
762,8298,3.4
762,9561,3.1
762,3213,4.1
762,4978,4.2
762,574,4.3
762,2477,3.5
762,3296,5
762,258,2.9
762,3888,3.3
762,4649,2
762,119,3.3
762,1667,1.9
762,6401,3.8
762,7190,3.8
762,3963,3.6
762,1196,3.8
762,1108,4.5
762,7254,3.2
762,994,3.7
763,4400,4.2
763,4336,2.9
763,7424,3.8
763,8635,4.6
763,5178,2.9
763,3109,3.7
763,1936,3.1
763,928,2.2
763,356,5
763,8492,4.6
763,9146,3.7
763,7258,3.5
763,3930,2.6
763,1575,3.7
763,2307,4.5
763,4820,3.4
763,7971,3.5
763,2304,2.9
763,6537,3.7
763,5681,3.5
763,5467,3.2
763,204,2.9
763,7594,4.3
763,8974,2
763,5680,3.5
763,4786,3.6
763,874,4.5
763,2121,4.6
763,7246,4.3
763,1469,3
763,5372,1.8
763,8653,1.6
763,1694,4.9
764,6771,3.4
764,9637,4.7
764,9003,2.4
764,3215,4.1
764,8190,3.3
764,4939,2.6
764,8096,1.7
764,1684,3.7
764,7667,5
764,2809,3.6
764,55,3.6
764,678,5
764,4028,3.3
765,3171,2.8
765,5890,3.7
765,1268,2.5
765,4832,2.5
765,1469,3
765,1706,2.8
765,5355,4.1
765,8330,4.5
765,6620,3.9
765,9964,4.6
765,7187,4.8
765,6921,2.7
765,526,3.5
765,5279,3.6
765,1783,3.5
765,5352,4.6
765,7503,5
765,3864,5
765,464,3.4
765,7484,2.3
765,9169,2.9
765,3215,4.7
765,1553,3.6
765,4405,4.3
765,2499,2.9
765,2030,5
765,9980,4.5
765,4640,4.8
766,6985,4.4
766,225,3.3
766,3941,3.7
766,1703,5
766,9097,2.6
766,3951,3.5
766,1677,4.4
766,5529,4
766,4886,2.3
766,5303,3.1
766,5563,2.7
766,2004,2.2
766,2046,3.9
766,983,4.5
766,7410,4.2
766,2578,2.3
766,5367,4.5
766,4171,4.5
766,9611,3.4
766,6037,3.4
766,2305,4.8
766,6288,3.8
766,8218,3.9
766,7984,4.6
766,1964,4
766,2348,4.6
766,8490,4.5
766,1244,3.5
766,9564,4.2
766,3981,3.2
766,3753,3.7
766,5552,3.8
766,8692,4.5
766,2380,3.2
767,7235,4.3
767,575,2
767,9138,2.3
767,1860,4
767,4975,2.8
767,1419,4.2
767,739,4.5
767,1562,3.8
767,3655,2.5
767,4080,1.8
767,8134,5
767,1308,4
767,2807,3.5
767,5762,2.9
767,5182,3.6
767,8858,3.8
767,6900,4.7
767,4426,5
767,3407,3.2
767,8102,3.9
767,764,3.1
767,7248,4.2
768,5039,3.3
768,4968,3.4
768,9170,4.1
768,9980,3.6
768,8682,4.2
768,355,4.7
768,3127,2.9
768,8099,2.6
768,6728,4.4
768,4868,4.8
768,2171,2.4
768,1861,2.9
768,7949,4.2
768,7740,5
768,5613,4.4
768,4740,3.9
768,3863,4.5
768,7645,3.4
768,3133,3.2
768,7116,4.7
768,4705,3.8
768,2014,5
768,1230,5
768,1658,3.9
768,8735,4.4
769,9625,3
769,3845,4.9
769,201,4.3
769,901,3.9
769,6601,4.7
769,737,3.9
769,7636,4.3
769,643,5
769,6154,3.2
769,4899,3.6
769,5487,3.2
769,8291,3.2
769,9692,3.8
769,8775,2.9
769,789,2.6
769,9782,4.5
769,6117,2.5
770,4199,5
770,7878,3.5
770,92,3.7
770,1947,3.6
770,6765,4.1
770,5527,3.6
770,1239,4.3
770,4925,2.4
770,3508,3.8
770,348,3.1
770,8475,3.8
770,4409,3.7
770,600,3.3
770,9848,4.1
770,9619,3.5
770,5987,3.7
770,9623,3.8
770,1299,3.7
770,7904,4.7
770,3734,4.1
770,924,2.5
770,6376,3
770,8434,3.5
770,3041,5
771,8439,3.8
771,1180,3.6
771,6098,3.9
771,9271,3.7
771,5146,4.8
771,5853,3.6
771,9047,2.7
771,7644,4.6
771,376,1.6
771,7531,2.9
771,5060,5
771,6706,2.1
771,3045,3.3
771,8654,2.9
771,3207,2.1
771,8886,3.7
771,2641,1.2
771,7067,2.4
771,3843,3.1
771,9733,4.5
771,1729,2.9
771,5280,3.4
771,7596,4
771,8650,2.9
771,1683,2.6
771,269,3.3
771,5113,4.7
771,7357,2.7
771,4445,3.7
771,332,3
771,1362,2.7
771,8511,4.3
771,9691,4.7
771,3624,2.7
771,4742,4.6
771,656,2.3
771,9400,3.4
771,6348,3.9
771,8619,2.4
772,8590,3.7
772,2029,4.1
772,6398,3
772,1418,4.1
772,9037,4.9
772,7510,4.2
772,372,4.2
772,1011,3.7
772,7123,4.4
772,30,4.9
772,9088,4
772,1134,4.9
772,5943,5
772,9049,4.4
772,8420,3.6
772,7611,5
772,3942,2.5
772,1269,3.2
772,1707,3.3
772,9304,5
772,8874,2.8
772,3699,1.9
772,4586,5
773,3446,5
773,7708,3.4
773,4107,1
773,3643,2.7
773,2289,4.1
773,842,1.7
773,3398,3
773,8949,4.3
773,4931,4.2
773,2412,4
773,6190,4.5
773,7777,3.8
773,8633,4.3
773,9234,3.1
773,8162,2.7
773,1693,4.7
773,2368,5
774,678,4.8
774,129,2.8
774,3568,3.2
774,9907,3.2
774,8888,5
774,2882,2.5
774,8607,3.7
774,7968,3.7
774,6833,3.6
774,2460,3.8
774,9665,3.3
774,4908,4.3
774,4147,3.5
774,8992,4.9
774,7449,4.6
774,2632,3.2
775,9802,1.6
775,2476,2.7
775,3176,4.1
775,2701,2.8
775,1607,3
775,9969,3.8
775,7202,4.7
775,1093,3.3
775,5585,3.3
775,9202,3.2
775,4745,4
775,1886,4.3
775,180,3.2
776,222,3.1
776,3811,4.5
776,4402,3.5
776,7475,4.5
776,5754,4.2
776,2908,4.8
776,6148,4.7
776,5517,1.6
776,9959,4.4
776,9158,2.2
776,3904,3
776,1545,3.6
776,8076,3.1
776,5440,3.5
776,3312,3.7
776,2081,4.8
776,3672,3.1
776,9505,2.6
776,9096,4.4
776,724,5
776,3197,5
776,9015,4.1
776,6902,4.7
776,947,2.3
776,234,3.9
776,5002,4.1
776,5312,4.6
776,5241,3.4
776,9767,3.2
777,6785,2.1
777,5381,1.5
777,5872,2.3
777,7749,4.8
777,1381,4
777,4070,4.4
777,1841,2.8
777,3573,4
777,9466,2.4
777,5168,3.6
777,97,4.3
777,399,3.7
777,1394,3.7
777,3622,1.7
777,7703,4.5
777,5916,4.7
777,2100,3.6
777,3332,3.3
777,9156,3.5
777,4186,2.9
777,876,3.6
777,9983,4
777,6966,2.3
777,4245,2.1
777,4996,4.1
777,8239,3.3
777,5585,3.9
777,9417,3.5
777,7178,3.4
777,5862,2.8
777,3154,3.5
777,3308,4
777,4471,2.9
777,6256,3.9
777,3696,3.6
777,4161,2.7
778,8048,2.9
778,5348,4.2
778,1236,1.6
778,1847,2.1
778,8536,2.5
778,9000,3.5
778,4498,5
778,2528,4.3
778,9351,3.2
778,6744,3.5
778,6645,3.8
778,1105,2.3
778,371,4.6
778,6534,3.1
778,580,3.3
778,4369,3.9
778,4539,5
778,1868,3.2
778,2179,2.9
778,7399,4.7
778,4420,5
778,8131,2.7
779,631,5
779,8022,4
779,908,1.3
779,7145,2.3
779,8029,4.6
779,7508,3.7
779,9768,4
779,2994,4.4
779,2378,3.2
779,8597,4.7
779,3341,5
779,2022,4.4
779,6782,3.6
779,9610,4.1
779,3439,2.9
779,7417,3.9
779,4235,3.6
779,7504,4
779,6803,3.8
779,9401,3.4
779,5553,3.4
779,133,3.3
779,3108,4.5
779,7211,4.6
779,762,5
779,7302,4.5
779,7868,5
779,6934,3.1
779,8097,3.7
779,5501,4.5
779,6729,3.3
779,5258,5
779,9073,2.5
779,2103,4.9
779,3197,5
779,7304,4.3
779,9001,4.1
780,9768,4.4
780,8992,4.8
780,17,2.3
780,2314,3.9
780,7997,1.9
780,2964,4
780,4227,4.7
780,9637,2.6
780,5024,2.8
780,8915,3.9
780,7049,3
780,7648,2.7
780,6766,3.1
780,6189,4
780,7304,4.1
780,4597,3.4
780,46,2.9
780,4443,4.6
780,6976,4.5
780,7352,3.2
780,313,3.6
780,1840,4.3
780,9626,3.9
780,9403,3.8
780,3703,3.3
780,6966,3.4
780,7763,2.9
780,7975,2.2
780,6324,3
780,130,3.2
780,2200,4.1
780,5135,2.9
780,2473,3.1
780,6420,3.7
781,2786,4.1
781,4122,2.2
781,143,2.3
781,696,4.6
781,6369,4.3
781,4062,5
781,3940,3.5
781,803,2.2
781,8274,3.6
781,5841,3.7
781,5717,2.2
781,180,3.5
781,7855,4.2
781,2025,2.1
781,7507,2.2
781,862,3.9
781,3263,2.5
781,6215,2.4
781,7785,5
781,9739,4.5
781,24,5
781,2987,2.5
781,9457,4.7
781,5707,4.3
782,2407,3.2
782,1814,4.2
782,7273,3.8
782,14,4
782,5034,2
782,1321,3.8
782,9074,2.8
782,5475,3.5
782,631,3.4
782,7369,4.6
782,1526,3.7
782,5867,4.2
782,4481,4.8
782,1615,2.8
782,5806,2.7
782,8940,3.1
782,1113,3.7
782,2294,3.4
782,5093,3.8
782,6893,3.4
782,1879,3.6
782,7293,3.1
782,8177,2.3
782,8801,2.7
782,4697,2.1
782,4629,3.9
782,7961,4.1
782,852,4.5
783,991,3.6
783,7166,3.4
783,9535,3.2
783,7537,3.5
783,3161,3.6
783,2625,5
783,381,3.7
783,8895,5
783,3897,3.6
783,5120,2.8
783,9967,4.4
783,5022,4.1
783,8411,2.8
783,9006,3
783,8872,3.9
783,1445,2.9
783,793,4.9
783,1312,4.5
783,7720,3.8
783,3649,3.7
783,6464,3.3
783,1538,3.1
784,729,3.9
784,2269,5
784,7472,3.7
784,2008,5
784,4795,4.2
784,5610,3.8
784,4201,3.1
784,1074,2.3
784,9361,3.2
784,8370,3
784,5450,3.2
784,1545,4.1
784,3916,5
784,2866,4
784,5238,4.5
784,5864,2.9
784,7554,4.1
784,7259,4.5
784,6206,3.3
784,7787,2.8
784,5901,3.7
784,8306,4
784,7388,2.2
784,4769,3.8
784,2308,3.3
784,2024,1.3
784,49,4.2
784,2952,4.4
784,5500,2.6
784,1254,4
784,8160,2.3
784,7546,3.4
785,9014,4.4
785,1293,4.4
785,4478,5
785,28,3.7
785,148,3.6
785,4702,3.9
785,9094,3.6
785,3957,4.3
785,1641,5
785,8387,4.1
785,485,3.6
785,5618,3.7
785,1338,2.1
785,6077,5
785,5868,5
785,8422,3.2
785,9448,2.9
785,7060,3.3
785,4086,3
785,5560,3.6
785,1287,3.6
785,3244,5
786,8754,4.3
786,1508,4
786,2907,4.2
786,7264,4.9
786,3878,3.6
786,2110,3.7
786,3092,3.6
786,8879,5
786,512,3.1
786,6768,4.7
786,6468,3.3
787,8039,4
787,1926,4.1
787,8374,2.7
787,6568,4.2
787,4479,5
787,1694,3.5
787,7522,4.9
787,8458,2.6
787,5869,4.8
787,5966,3.3
787,5735,3.2
787,9966,4.3
788,7029,1.6
788,4554,4.2
788,2188,4.7
788,9391,5
788,7101,3.8
788,1812,3.9
788,2602,3.5
788,3824,3.7
788,5539,3.1
788,1868,3.2
788,7548,2.6
788,8238,2.2
788,1160,3.1
789,2423,2
789,1848,1.6
789,7315,2.3
789,1314,2.6
789,9587,3.2
789,1397,4.8
789,993,3.2
789,4045,3.2
789,4578,2.9
789,3447,3.9
789,9585,4.4
789,2520,3.1
789,8886,4.8
789,9368,3.8
789,895,1.9
789,8569,3.5
789,5715,4.4
789,644,2.3
789,1878,3
789,2796,3.5
789,2135,2.3
789,9674,4.2
789,6480,5
789,2479,3.7
789,6448,1.5
789,1667,3.8
789,936,5
789,8949,4.1
789,1697,2.8
789,2421,4
789,9126,3.8
790,1884,3.3
790,3433,3.7
790,2355,4.3
790,5287,4.5
790,8777,4
790,881,4.6
790,2928,3
790,1809,4.5
790,9143,3.4
790,2525,3.5
790,2013,5
790,5335,5
790,8280,4.3
790,9920,3.9
790,671,4
790,2844,4.2
790,6782,3.5
790,9154,3.9
790,1998,3.4
790,1792,4.2
790,4001,3.3
791,8266,4.9
791,3339,3.1
791,5209,3.7
791,3918,4.7
791,9921,2.8
791,9240,2.9
791,361,4.1
791,309,4.8
791,2467,2
791,1973,4.7
791,8977,3
791,5627,4.2
791,8623,5
791,599,4.6
791,6173,5
791,8351,3.2
791,269,4.2
791,9530,3.6
791,9697,1.8
791,7928,3.2
791,6103,4.8
791,3916,4.8
791,7565,5
791,9392,4.1
791,2096,2.3
791,3903,1.7
791,8026,4.1
791,61,4.1
791,6738,5
791,3031,4.2
791,5155,2.1
792,7871,3.5
792,5114,3.9
792,6325,2.1
792,8532,2.7
792,8858,2.9
792,9567,3.5
792,4401,3.6
792,7966,2.3
792,5709,4.6
792,6678,4.3
792,4445,5
793,8621,3.4
793,2137,2.7
793,8934,2.7
793,4568,4.8
793,1737,5
793,3558,2.6
793,5852,2.1
793,955,3.3
793,4784,2.7
793,9350,4.2
793,1915,3.4
793,2968,4.5
793,1702,3.8
794,3295,3.6
794,5679,4
794,1783,4.7
794,864,3
794,2350,4.5
794,3037,3.2
794,3988,4.1
794,6978,2.4
794,7904,4.8
794,8576,3.8
794,287,4.2
794,9368,4
794,3611,3.9
794,9009,2.8
794,1161,5
795,2494,5
795,5108,2.8
795,926,4.1
795,190,1.8
795,2722,4.4
795,986,4.3
795,7858,3.4
795,1196,3.5
795,6461,2.5
795,6549,2.9
795,2860,4
796,1188,2.7
796,7079,5
796,5315,4.3
796,2896,2.6
796,2433,4.5
796,8611,2.6
796,9989,3.9
796,8173,3.7
796,7191,5
796,5780,2.6
796,6106,3.2
796,8251,5
796,4426,3.1
796,8267,4.7
796,868,3.1
796,6212,3.8
796,3575,4.5
796,109,3.8
796,6324,4.2
796,5886,5
796,2458,4.3
796,4928,5
796,2008,3.4
796,579,3.3
796,9675,4.2
796,928,3.3
796,5390,3.6
796,5984,4.8
796,4575,4.3
796,16,2.6
796,1734,4.3
796,7584,5
796,6181,4.2
796,3819,3.1
796,6060,2.3
796,4105,3.3
796,9034,2.9
796,9557,3.4
797,9727,4.5
797,4340,5
797,3600,2.5
797,7998,3.1
797,6488,2
797,7045,5
797,3325,4.4
797,8991,4.5
797,3254,4.9
797,7174,3.8
797,422,1.4
798,3226,3.7
798,2896,3.6
798,2934,2.3
798,7055,4.9
798,1789,3.9
798,2043,5
798,6840,3.6
798,7199,4.6
798,7820,4
798,8388,3
798,1171,4.4
798,8997,2.8
798,5811,3.3
798,2555,5
798,6977,4
798,2140,3.3
798,1460,3.8
798,1849,2.4
798,990,3.8
798,7496,3.2
798,2648,3.5
798,478,4.3
799,8216,3.9
799,9750,2.7
799,2724,3.2
799,6193,2.7
799,3537,3.1
799,1896,4
799,275,4.3
799,50,4.9
799,2981,4.4
799,4460,3.1
800,3566,4
800,1563,3.3
800,5364,2.7
800,4669,4.4
800,1442,2.6
800,3855,2.7
800,3261,2.6
800,6068,4.5
800,873,4.7
800,7225,1.6
800,4492,3.1
800,5469,5
800,3820,3.4
800,3569,2.8
800,5311,5
800,2692,2.2
800,6027,4.5
800,174,3.5
800,6738,4
800,3790,3.5
800,6469,2.6
800,4507,3
800,895,3.7
800,2478,2.8
800,1993,2.5
800,3530,4
800,8700,2.8
800,7660,4
800,1139,4.7
800,409,2.5
800,4904,2.7
800,9362,2.4
800,5743,5
800,6758,3.4
801,9568,3.4
801,6240,4.8
801,36,1.9
801,2257,3.1
801,1037,3.8
801,2580,4.8
801,3340,4.6
801,202,4.5
801,6856,3.8
801,4611,4.1
801,1338,5
802,2555,4.7
802,88,3.4
802,4591,3.8
802,2851,4.7
802,6224,3.4
802,4832,2.8
802,4796,4.5
802,5343,3.4
802,557,3.9
802,1438,2.6
802,8059,3.6
802,3608,5
802,9582,2.9
802,9543,5
802,5100,2.3
802,8819,5
802,1718,2.7
802,6644,5
802,282,4
802,7447,3.4
802,1397,4.7
802,5950,2
802,2206,2.7
802,2167,4
802,2463,4.2
802,4268,3.7
802,5273,3.5
802,3959,4.1
802,2901,3.4
802,6480,3.1
803,1947,4.9
803,2828,4.5
803,4650,3.7
803,1127,4.1
803,8013,4.3
803,1988,4.1
803,1185,4.6
803,3515,3.8
803,9940,2.6
803,2644,4.5
803,931,5
803,778,4.9
803,3303,4.3
803,6025,3.7
803,9160,3.3
803,2567,3.5
804,5154,3.9
804,4408,5
804,2985,2.6
804,5397,4.5
804,8850,3.4
804,297,4.8
804,9249,5
804,6675,2.9
804,9572,2.5
804,2336,3.1
804,4737,4.4
804,1512,3
804,4624,4.9
805,7094,2.8
805,8703,3.6
805,7632,2.6
805,9153,1.7
805,9284,2.8
805,4207,4.8
805,843,2.4
805,5018,2.5
805,3447,4
805,6846,3.8
805,5862,3.6
805,40,3.9
805,983,4.6
805,2328,3.7
806,5603,4.6
806,6097,4.3
806,9724,4.1
806,2384,4.4
806,9911,4.6
806,1484,3.3
806,7965,4.4
806,9679,3.3
806,9292,2.9
806,7900,5
806,7541,4.2
806,257,5
806,3592,3.5
807,477,4.5
807,297,4.1
807,6940,4.9
807,5778,4.1
807,940,3
807,2178,5
807,4121,3.1
807,6497,3.5
807,1671,4.5
807,6816,3.7
807,2273,3.2
808,8067,3.2
808,6012,4.1
808,7424,2.9
808,420,3.4
808,5954,4.6
808,6379,4.3
808,2482,2.7
808,4256,3.8
808,2719,4.2
808,8369,2.8
808,6596,2.5
808,6129,4.5
808,6126,5
808,9228,2.7
808,4064,3.5
809,9143,4.1
809,6331,3.5
809,3393,3.5
809,8255,4.4
809,2692,3.2
809,2648,2.7
809,5045,4
809,6129,4.1
809,5025,3.9
809,5758,3.5
810,5734,4.1
810,5454,4.7
810,3366,3
810,1076,3.7
810,7606,3.5
810,3008,3.9
810,711,2.8
810,2159,5
810,5675,3
810,5236,4.9
810,2695,2.7
810,6973,4.2
810,4113,3.1
810,8541,4.9
810,376,5
810,9792,3
810,7488,4.6
810,1900,4.5
810,5661,2.7
810,366,4.2
810,4039,4.8
810,6335,3.8
810,1421,3.7
810,5845,3.3
810,1091,4.1
810,3684,3.8
810,4542,4.5
811,9581,5
811,7937,5
811,39,3.7
811,603,4.4
811,7444,4.3
811,7392,2.1
811,7108,2.7
811,3296,3.1
811,6592,3.4
811,8240,3.2
811,7072,3.6
811,5911,4.2
811,5780,3.4
811,4615,2.7
811,464,3.2
811,1540,3.4
811,7890,3.7
811,1095,2.4
811,5629,3.4
811,3352,3.4
811,9334,3.4
811,1445,3.6
811,4701,2.4
812,2781,5
812,9304,2.5
812,2563,4.6
812,4020,3.7
812,7877,3.3
812,1482,2.5
812,682,4.3
812,3750,3.7
812,3,3.5
812,9940,5
812,5000,3.9
812,8801,3.4
813,9687,2.6
813,6406,3.9
813,4154,3.8
813,472,4.5
813,9547,3.7
813,1487,3.5
813,1919,3.1
813,4945,3.3
813,9331,4.3
813,6758,4.2
813,4411,4.1
813,1962,4.4
813,9421,5
813,9898,4.4
813,3338,3.7
813,8996,3.2
813,4485,1
813,9951,2.6
813,7889,4.1
814,5391,2.8
814,2322,4.3
814,4684,1
814,951,3.6
814,523,4
814,1644,4.2
814,6457,3.8
814,3158,3.2
814,4962,4
814,3690,4.6
814,803,5
814,9085,3.4
814,1758,5
814,1845,4.7
814,2889,5
814,1381,3.5
814,5452,4.5
814,3766,4.1
814,9844,3.6
814,5319,4.3
814,4325,3.8
814,9911,3.9
814,6249,5
814,9512,3.9
814,9179,4.9
814,9997,4.7
814,6449,3.4
814,5188,3.4
814,7161,3.9
814,4138,3.2
814,6787,3.8
814,1396,3.5
814,3461,3.8
814,1374,3.6
814,1352,4
814,3727,2.8
814,2721,2.4
814,4312,4.8
814,8048,4.2
815,3808,4.4
815,7889,4.9
815,3820,4.1
815,9340,1
815,822,3.6
815,1334,4.2
815,2145,3.6
815,3718,4.3
815,3509,2.8
815,84,2.8
815,2150,4.1
815,5384,3.4
815,9066,3.2
815,3335,4.6
815,9482,3.8
815,7577,5
815,5667,2.5
815,637,3.2
815,1867,4.2
815,7455,3.4
815,5943,5
815,1185,4.3
815,2208,3.1
815,6938,4.1
815,3565,5
815,9480,3.9
815,6830,3
815,486,2
815,530,4.2
815,3845,3.9
815,7807,3.2
815,7658,2.8
816,2279,4.8
816,7609,3.4
816,1996,1.4
816,5326,4.7
816,6392,2.6
816,177,4.6
816,2195,5
816,5044,1.3
816,1044,3.6
816,4462,5
816,3541,3.5
816,3276,3
816,48,2.2
816,5002,3.6
816,1251,2.1
816,471,4.1
816,5052,1.5
816,2525,2.9
816,8753,2.9
816,7181,4.7
816,6231,3.5
816,6400,2.6
816,4247,3.6
816,9343,3
816,3705,2.9
816,3492,3.5
816,131,4.3
816,2241,3.9
816,445,4.8
816,7977,4.2
816,6308,4.3
816,5469,4.7
816,8212,2.2
816,8145,5
816,3885,3.4
816,4772,3
816,2048,3
816,9053,3.5
816,1358,3.9
816,6744,3.6
817,6125,3.7
817,5760,3.1
817,408,3.8
817,9832,3.1
817,1263,3.8
817,3132,3
817,5997,4.4
817,3848,3.5
817,7310,2.6
817,1551,2.9
817,4593,3.8
817,6021,2.8
817,8884,5
817,2574,2.4
817,9854,3.3
817,5931,3.3
817,9836,4.8
817,8458,4.8
817,2234,3.9
817,2536,2.1
817,8865,3.6
817,7353,3.9
817,6137,3
817,1322,4.8
817,2971,5
817,9378,5
817,970,2.9
817,3969,5
817,7399,5
817,7935,2.2
817,6529,5
817,5978,4
817,9452,3.6
817,2462,3.4
817,5733,3.7
817,8196,3.5
817,4481,3.6
817,8224,5
817,8590,2.2
817,8743,3
818,6460,4.4
818,2271,2.7
818,7086,5
818,524,4.2
818,7356,4
818,584,2.3
818,9957,4.7
818,1548,4.1
818,5411,5
818,122,3.6
818,3624,3.1
818,3026,2.2
819,1628,4.2
819,3216,2.9
819,3789,4.4
819,4519,3.4
819,5977,3.7
819,5225,5
819,4830,3.4
819,1717,4
819,9129,4.6
819,9301,4.4
819,2617,2.7
819,5231,5
819,872,2.9
819,9081,2.6
819,5512,2.8
819,2081,4.3
819,4633,3.9
819,9966,5
819,6854,3.6
819,5967,2.3
819,7306,1.7
819,9919,2.4
819,1349,5
819,7299,4.3
819,193,3.5
819,4037,3.8
819,5008,5
819,2068,5
819,6338,2.8
819,2316,5
819,6321,4.1
819,2279,4.8
819,4670,3.7
819,9573,3.2
819,4871,2.9
819,5354,3.9
819,1104,4.9
819,8138,4.9
819,7293,1
820,4487,3.5
820,2608,2.1
820,7847,4.7
820,1801,4.3
820,7282,3.7
820,6658,2.2
820,2680,3.3
820,7386,3
820,1215,4.3
820,3672,3.7
820,282,3.5
820,174,3.4
820,6181,4.5
820,9880,5
820,783,3.9
820,5640,3.6
820,3839,3.7
820,6489,3.1
820,714,3.9
820,7839,2.6
820,9829,5
821,4960,3.2
821,2214,2.4
821,6485,3.5
821,4704,5
821,7300,1.2
821,7322,3.1
821,3790,2.1
821,5156,3.4
821,6036,4.1
821,920,3.7
821,4618,3.3
821,4567,3.6
821,9554,5
821,9951,2.4
821,7565,2.5
821,8849,3.7
821,9101,4.3
821,993,4.4
821,126,3.3
821,4930,3.8
821,5879,3.3
821,4196,2.2
821,8056,5
821,9277,3.8
821,6747,3.4
821,4971,5
821,5666,4.4
821,5469,3.4
821,1519,3
821,1659,3.5
821,3210,2
821,4987,4.9
821,5273,2.5
821,4354,2.4
821,4916,3.8
821,1002,3.2
821,3400,2.4
821,4340,5
822,973,2.9
822,9783,4.8
822,8383,2
822,3688,2.7
822,4406,3.8
822,3429,4.3
822,660,1.8
822,2401,3
822,1268,4.3
822,1389,3.3
822,1529,2.9
822,2524,2.1
822,880,2.7
822,7551,5
822,6511,3.6
822,7575,2.2
822,7296,2.5
822,3577,3.5
822,2900,3.6
822,6551,3.7
822,567,4.1
822,3412,3.6
822,3752,3.5
822,5917,2.1
822,3121,3.9
822,4643,3.1
822,5531,3
822,865,2.9
822,7674,4.1
822,1316,3.1
822,9509,3.2
823,9821,3.7
823,8873,4.4
823,1216,3.9
823,5133,3.9
823,5078,2.9
823,845,4.1
823,3859,3.1
823,1656,2.6
823,2502,2.5
823,9647,3.8
823,2932,3.4
823,5756,5
823,1085,4
823,4413,2.7
823,8448,2.8
823,5418,3.9
823,5073,3.2
823,1568,3.5
823,1911,4.7
823,6709,3.9
823,4801,2.2
823,2562,3.7
823,6676,2
823,711,4.1
823,7553,3.1
823,310,4.4
823,5580,4.7
823,8800,5
823,132,5
823,2790,3.5
823,7730,3.4
824,5358,2.9
824,9103,2.5
824,3096,1.1
824,5456,4.2
824,2470,3.6
824,3744,4.1
824,8027,4.7
824,3427,3.2
824,7205,2.4
824,1961,5
824,9619,3.6
824,8045,3.5
824,4936,5
824,4417,4.1
824,3573,4.4
824,9354,5
824,7604,2.9
824,8807,4.1
824,7083,3.5
824,2065,4.2
824,1830,3.3
824,4764,4.5
824,6894,3.5
825,6962,2.4
825,9267,3.3
825,2872,2.7
825,3158,4.6
825,6550,5
825,7964,4.1
825,8338,3.9
825,2538,4.7
825,1392,3.2
825,8681,3.4
825,2071,4.1
825,5585,4.5
825,6613,4.3
825,2378,3.4
825,6280,4
825,3856,2.9
825,6837,3
825,597,3
825,1674,4.7
825,1270,3.5
825,708,4.5
825,8568,3.2
825,2271,3.9
825,9238,2.6
825,217,4
825,7140,3.2
825,402,3.9
825,8336,4.1
825,4478,5
825,8225,3
825,8729,4.9
825,5661,2.7
825,7836,4.3
825,8157,2.7
825,5447,5
825,6099,3.7
825,843,2.1
825,9567,4.6
825,1550,3.4
825,5047,2.9
826,4437,3.3
826,4058,4.1
826,7870,2.3
826,5493,2.1
826,6229,4.4
826,4505,4.6
826,5515,4.4
826,3295,3.7
826,4721,2.7
826,9348,4.9
826,7585,4.1
826,8205,3.7
826,5528,5
826,7011,3.2
826,2809,3.8
826,3404,3.7
826,2363,2.8
826,5546,3
826,3872,4
826,3746,3.7
826,3863,2.3
826,2691,4.6
826,2624,4.1
826,9878,4.7
826,1890,4.2
826,3857,3.5
826,1968,3
827,4611,3.2
827,5461,5
827,3392,4.2
827,3133,3.5
827,6391,3.7
827,6190,1.5
827,5913,3.4
827,6067,3.8
827,1441,4.5
827,1150,3.3
827,3034,3
827,1800,2.8
828,7877,2.9
828,5694,5
828,738,2.7
828,6118,3.8
828,8819,4.5
828,2364,4.1
828,4299,1.4
828,4513,1.8
828,1511,5
828,6956,4.8
828,4642,3.2
828,9173,3
828,9282,5
828,3719,3.4
828,1396,3
828,4685,4.6
828,7631,2
829,2256,4.5
829,3677,5
829,3202,2.1
829,273,4.3
829,8291,3.7
829,8351,3.2
829,7942,1.7
829,8111,4.4
829,9251,4.3
829,6685,3.2
829,6259,3
829,4582,3.9
829,8681,3.1
829,5050,2
829,7506,2.4
829,6330,3.4
829,1792,4.3
829,2991,4
829,2525,5
829,1646,3.2
829,7768,3
829,382,2.4
829,3118,5
829,9468,3.8
829,4884,3.2
829,3510,3.5
829,3637,3
829,8096,2.7
829,3211,3.8
829,6214,4.1
829,5577,3.9
829,6291,2
829,2105,4.6
829,7840,2.1
829,6607,1.9
829,3586,4.4
829,4007,2.3
830,1699,1.6
830,1021,2.7
830,9330,3.2
830,8848,4.5
830,4214,3.5
830,4132,3.4
830,3342,1.9
830,8517,4.2
830,563,2.6
830,2290,2.4
830,8152,3.9
830,4524,4.2
830,8230,5
830,4783,3.4
830,9315,4.6
830,7190,3
830,8923,4.6
830,7327,5
830,9379,2.3
830,4497,3.3
830,478,4.4
830,7368,4.6
830,6251,2.4
830,4462,4.3
830,6665,5
830,6330,4.6
830,7396,3.2
830,9610,3.5
830,4161,3.5
830,6977,3.2
830,1180,4.5
830,9470,4.3
830,9716,2.6
830,9713,3.4
830,1785,4.5
830,6730,3.9
831,1333,2.4
831,5297,4.8
831,1088,2.4
831,5740,4.4
831,1323,4.9
831,7393,4.6
831,3525,2.9
831,7673,3.5
